experiment,architecture,agent_key,run_index,game,success,final_exploitability,exploitability_trajectory,gradient_norms,loss_trajectory,gradient_explosion_events,hyperparams,training_time,error_message,kl_history,param_counts,iteration_wall_clock_sec_mean,cumulative_wall_clock_sec_final
ablation_study_results,baseline,baseline,1,leduc,True,1.8512295484542847,"[[5000, 2.438079357147217], [10000, 2.0673532485961914], [15000, 1.9566677808761597], [20000, 1.8512295484542847]]","{""regret"": [1.9659674167633057, 2.31196665763855, 2.2903406620025635, 3.3981616497039795, 2.5301570892333984, 2.816997766494751, 1.6934928894042969, 2.778032064437866, 2.1398417949676514, 2.781453847885132, 1.6801965236663818, 2.3098559379577637, 2.8980655670166016, 2.3186724185943604, 3.0854618549346924, 2.205793619155884, 2.373899221420288, 2.2309865951538086, 2.1564347743988037, 2.426318645477295, 2.032800674438477, 2.5954067707061768, 3.076991081237793, 1.9063682556152344, 2.5338375568389893, 2.5663998126983643, 1.9607752561569216, 1.9673070907592771, 2.69097900390625, 1.560608983039856, 2.3666396141052246, 2.813873291015625, 1.8766179084777832, 1.8823561668395996, 2.743400812149048, 1.7979390621185305, 2.614901065826416, 2.1310088634490967, 1.8274972438812256, 1.341586709022522, 1.285670518875122, 2.191856622695923, 1.7226943969726562, 2.7798521518707275, 1.3841273784637451, 2.36690616607666, 2.795573472976685, 1.2436954975128174, 1.7443742752075195, 1.0244853496551514, 2.2343060970306396, 2.058199405670166, 2.865025043487549, 1.9709709882736208, 1.5231685638427734, 0.8084820508956909, 1.723763108253479, 2.161933422088623, 1.6116315126419067, 0.7604594230651855, 2.066023111343384, 1.868543267250061, 1.136338233947754, 0.955516755580902, 1.049362063407898, 2.0185115337371826, 1.0790923833847046, 2.3292829990386963, 1.055242896080017, 0.9361368417739868, 1.2419483661651611, 1.5006797313690186, 1.0975111722946167, 0.5428023338317871, 0.6226345896720886, 0.8065107464790344, 0.6316376328468323, 1.0975784063339231, 1.1565271615982056, 0.9904800653457642, 1.0608973503112793, 1.9684333801269531, 1.2574790716171265, 0.8868447542190552, 0.8228577375411987, 0.589560329914093, 1.5981861352920532, 0.6245490908622742, 1.4110989570617676, 0.7560327053070068, 0.7122977375984192, 0.5283467769622803, 1.2354185581207275, 0.7533128261566162, 0.6371086239814758, 0.694403350353241, 0.7005742788314819, 0.7610722184181213, 0.526060938835144, 0.8601181507110596, 0.6419204473495483, 0.5180143117904663, 1.5553611516952517, 1.2326180934906006, 0.7709910869598389, 0.6837772727012634, 0.7270928025245667, 1.3708446025848389, 1.0559289455413818, 0.6360510587692261, 0.5988314151763916, 0.9783331155776978, 0.8347960710525513, 1.079604983329773, 0.7627729773521423, 0.68389493227005, 0.7941734790802002, 1.1386348009109497, 1.075831651687622, 0.6088537573814392, 1.8763962984085083, 0.7271479368209839, 0.8600120544433594, 0.8835552334785461, 1.3026421070098877, 0.7652862071990967, 0.7839195132255554, 0.6823457479476929, 0.7664110660552979, 0.4303356111049652, 0.9939990043640136, 0.7710971832275391, 0.565535306930542, 0.7221807837486267, 0.6007607579231262, 1.0684064626693726, 0.8199409246444702, 0.908158242702484, 1.381726861000061, 0.9737468361854552, 1.175832748413086, 0.7770689129829407, 1.2505247592926023, 1.3999868631362915, 0.548858642578125, 0.5330415964126587, 0.8469893932342529, 0.4776006042957306, 0.9110223650932312, 0.8200117945671082, 0.5890507102012634, 0.9208404421806335, 0.8076106309890747, 0.7572439908981323, 1.3900213241577148, 1.6203962564468384, 0.7195347547531128, 1.236678123474121, 0.7659507989883423, 0.7211960554122925, 0.6938861608505249, 0.7214502692222595, 0.5769676566123962, 0.6482250094413757, 0.8082663416862488, 0.6155049800872803, 0.5733551383018494, 0.7478237748146057, 0.6081869602203369, 0.7456080913543701, 1.1625425815582275, 0.7352468371391296, 0.8701558709144592, 0.5233220458030701, 0.5394013524055481, 0.6796243190765381, 0.6469759941101074, 0.4753661155700683, 0.6819528937339783, 0.877082109451294, 0.4598260521888733, 0.6614978909492493, 0.81984543800354, 1.0565465688705444, 0.8150123953819275, 1.8183298110961912, 1.390779972076416, 0.8945448398590088, 1.271662712097168, 0.4986568093299866, 0.4329268634319305, 1.3567328453063965, 0.889517068862915, 0.7068081498146057, 0.6025637984275818, 0.5671564936637878, 0.556067705154419, 0.6782795786857605, 0.6325827836990356, 0.4433625936508178], ""strategy"": [0.1916622668504715, 0.1921016424894333, 0.1918837428092956, 0.1890686452388763, 0.1922935843467712, 0.1921591162681579, 0.1960300356149673, 0.1730759739875793, 0.189715102314949, 0.1754421293735504, 0.1870366185903549, 0.1829970628023147, 0.1820209622383117, 0.1777014881372451, 0.1734911501407623, 0.1683836281299591, 0.1810249835252761, 0.1726353019475937, 0.1707202941179275, 0.1700514703989029, 0.1670096665620803, 0.1605788469314575, 0.1614952236413955, 0.1641712933778762, 0.1638742536306381, 0.1591260135173797, 0.1599413901567459, 0.1622020453214645, 0.1500038504600525, 0.1540646106004715, 0.1597894579172134, 0.1483230888843536, 0.1538828164339065, 0.1404841095209121, 0.1440936475992202, 0.1549486070871353, 0.1622861474752426, 0.1590248048305511, 0.1568552702665329, 0.1494733542203903, 0.1477582454681396, 0.1562679558992386, 0.1293611526489257, 0.1261320412158966, 0.1396567821502685, 0.1331782191991806, 0.1295870840549469, 0.1357003301382064, 0.1232136264443397, 0.139163926243782, 0.1198534965515136, 0.1318293958902359, 0.1362189054489135, 0.1603692770004272, 0.1306163221597671, 0.1264752745628357, 0.1223517283797264, 0.1472306102514267, 0.1315160989761352, 0.1202679648995399, 0.1132538095116615, 0.1019536554813385, 0.1179287657141685, 0.106584332883358, 0.0940403193235397, 0.1027025654911995, 0.1094809398055076, 0.1094478145241737, 0.0910721868276596, 0.1021229773759841, 0.0868523269891738, 0.1039866283535957, 0.1020920202136039, 0.0692178979516029, 0.11884456127882, 0.0983218848705291, 0.0761013776063919, 0.0888983830809593, 0.0605745427310466, 0.0947534441947937, 0.069023385643959, 0.0938832908868789, 0.0697959810495376, 0.0831251442432403, 0.0863927230238914, 0.061746209859848, 0.0640942901372909, 0.0629382953047752, 0.060867715626955, 0.083685003221035, 0.0876277387142181, 0.0462729707360267, 0.04963905736804, 0.0520935766398906, 0.0723192319273948, 0.0610258802771568, 0.0468062907457351, 0.0487213321030139, 0.0569063313305377, 0.0557991676032543, 0.0933587029576301, 0.0732627287507057, 0.0524178817868232, 0.0449011698365211, 0.0580795630812644, 0.0627324804663658, 0.048506986349821, 0.0485137291252613, 0.0505008585751056, 0.0381453521549701, 0.0564322136342525, 0.0577334463596344, 0.0458123981952667, 0.0446855127811431, 0.0814219415187835, 0.0442827455699443, 0.0443671606481075, 0.037808384746313, 0.0321826599538326, 0.0395963303744792, 0.0478077940642833, 0.0432242192327976, 0.0404314957559108, 0.0858145058155059, 0.0372760631144046, 0.0731126368045806, 0.0430390611290931, 0.0478447414934635, 0.063286542892456, 0.0419655852019786, 0.0411582961678504, 0.0386359542608261, 0.0444432012736797, 0.0372816808521747, 0.0417109169065952, 0.054761778563261, 0.0372522473335266, 0.0356672294437885, 0.0667657628655433, 0.0485996939241886, 0.0327790044248104, 0.0464853830635547, 0.0396319404244422, 0.0370574407279491, 0.0417009443044662, 0.0722720623016357, 0.0669677853584289, 0.0501609928905963, 0.0410239249467849, 0.0696588456630706, 0.0319393016397953, 0.0690114423632621, 0.0414419025182724, 0.0347147397696971, 0.0361041724681854, 0.0444639399647712, 0.038490530103445, 0.0414507463574409, 0.0275997780263423, 0.0589182861149311, 0.0464449189603328, 0.0353291779756546, 0.03397236764431, 0.0321676470339298, 0.0482509657740592, 0.0385175123810768, 0.0682869404554367, 0.0450895056128501, 0.0693583786487579, 0.0272002033889293, 0.0265246275812387, 0.0328865721821785, 0.0294742546975612, 0.0317103341221809, 0.0610594414174556, 0.0777747854590416, 0.0316416658461093, 0.0309538505971431, 0.0268585514277219, 0.0350228324532508, 0.0420417636632919, 0.0339024439454078, 0.0355213582515716, 0.0289981737732887, 0.0277630817145109, 0.0246468745172023, 0.0349296890199184, 0.0269431062042713, 0.0469377823173999, 0.0292434934526681, 0.0326333232223987, 0.0239414442330598, 0.0374059416353702, 0.0305540859699249, 0.0282925609499216, 0.0293669067323207, 0.0282986443489789, 0.0498221702873706, 0.0352738909423351, 0.0265254601836204]}","{""regret"": [7.575492858886719, 7.89716386795044, 7.893619537353516, 8.743159294128418, 8.14515209197998, 7.919862747192383, 6.8403754234313965, 8.394396781921387, 6.926576614379883, 7.843453884124756, 6.366234302520752, 8.689780235290527, 9.18212604522705, 7.683757305145264, 8.493414878845215, 7.069932460784912, 8.337868690490723, 8.055455207824707, 7.7963409423828125, 7.956587314605713, 7.253185749053955, 8.357741355895996, 8.897026062011719, 7.400874614715576, 8.651317596435547, 8.311893463134766, 8.06931209564209, 7.838237762451172, 9.39306926727295, 7.224227905273437, 7.847469329833984, 10.548714637756348, 8.694815635681152, 8.320630073547363, 9.14020538330078, 6.911234378814697, 8.845109939575195, 8.545164108276367, 7.820508480072021, 7.984746932983398, 6.93263578414917, 8.88475513458252, 7.1312994956970215, 9.376154899597168, 7.153606414794922, 8.466536521911621, 9.466465950012209, 7.345533847808838, 7.156921863555908, 6.049264907836914, 9.09926986694336, 8.232884407043457, 10.25448989868164, 8.169145584106445, 6.113397121429443, 6.992189884185791, 7.780869960784912, 9.33645248413086, 7.623952388763428, 5.7719573974609375, 7.737937450408936, 8.156136512756348, 5.384799480438232, 5.9317474365234375, 7.91239595413208, 6.630552768707275, 7.395452976226807, 7.532855987548828, 5.831004619598389, 6.155792713165283, 7.280425548553467, 6.2364726066589355, 5.748469829559326, 5.978153228759766, 4.839170932769775, 6.7285308837890625, 4.840620040893555, 5.1412482261657715, 5.4214630126953125, 5.349977016448975, 6.23109769821167, 6.161840915679932, 6.288444519042969, 5.71842622756958, 4.543564319610596, 5.056264400482178, 7.227987766265869, 5.698095798492432, 5.751134395599365, 4.072145462036133, 5.3247880935668945, 5.195512771606445, 5.802896976470947, 4.547336101531982, 4.22666597366333, 4.736240863800049, 4.517996311187744, 4.04381799697876, 4.281041622161865, 5.496566295623779, 5.415224552154541, 3.7570066452026367, 5.631813049316406, 5.469370365142822, 4.201594829559326, 4.144097805023193, 5.323160648345947, 5.252308368682861, 4.617885589599609, 5.045364856719971, 4.323690414428711, 4.9579901695251465, 3.858708143234253, 3.468320846557617, 3.934730529785156, 4.9701104164123535, 3.770314931869507, 5.017646789550781, 5.630790710449219, 3.8172004222869873, 5.575094699859619, 4.559023380279541, 4.81106424331665, 3.2161552906036377, 3.760995149612427, 4.677823543548584, 4.451519966125488, 3.258160352706909, 4.572525501251221, 3.7473418712615967, 3.122004270553589, 4.018635272979736, 3.5807483196258545, 4.426940441131592, 3.069303512573242, 4.55707311630249, 3.934861421585083, 3.468001365661621, 4.660899639129639, 4.154028415679932, 4.859065532684326, 4.7811279296875, 4.663881301879883, 4.659564018249512, 3.4779412746429443, 3.2902095317840576, 4.138696670532227, 3.619707345962525, 4.831212997436523, 3.6540534496307377, 4.094082832336426, 3.516026496887207, 3.0754096508026123, 3.076826810836792, 4.568280220031738, 4.694371700286865, 4.557863712310791, 4.325563907623291, 4.612268924713135, 3.5684335231781006, 3.909069776535034, 3.1820709705352783, 3.748739957809448, 3.424474000930786, 3.555851936340332, 3.655837297439575, 3.766189575195313, 3.7213430404663086, 4.044084548950195, 3.2418696880340576, 4.727671146392822, 3.459456205368042, 3.287236213684082, 3.63045597076416, 3.7613489627838135, 4.170455455780029, 4.6068596839904785, 3.2124860286712646, 3.818570852279663, 3.7655935287475586, 3.272378206253052, 3.968008995056152, 3.5157744884490967, 4.297256946563721, 3.613712072372437, 4.572046279907227, 2.752762794494629, 4.377684116363525, 3.564706802368164, 3.5971791744232178, 3.1135241985321045, 4.580567359924316, 3.3001272678375244, 4.210689067840576, 3.854156732559204, 3.090828657150269, 3.602839231491089, 3.1219072341918945, 2.9370992183685303, 2.774979829788208], ""strategy"": [0.2068870067596435, 0.2010653614997863, 0.2019016742706298, 0.1900090724229812, 0.2050704360008239, 0.2106115370988845, 0.2203820198774337, 0.1769769936800003, 0.2045971751213073, 0.2006572484970092, 0.2088006734848022, 0.201094388961792, 0.2019560784101486, 0.2059346437454223, 0.2022628635168075, 0.1925071626901626, 0.1987267136573791, 0.2059036046266555, 0.2004449814558029, 0.2044157981872558, 0.1990983635187149, 0.189545452594757, 0.2075948715209961, 0.1897426098585128, 0.2010694146156311, 0.1976000070571899, 0.2081918120384216, 0.2050763964653015, 0.2061479091644287, 0.2048220038414001, 0.2179468423128128, 0.2025854736566543, 0.1891147941350937, 0.1921134442090988, 0.1918778270483017, 0.2064448595046997, 0.1782349497079849, 0.1945818811655044, 0.2092111706733703, 0.1760158985853195, 0.2060429602861404, 0.1866237670183181, 0.1881026476621627, 0.1908362358808517, 0.1989458799362182, 0.1723751574754715, 0.1926931887865066, 0.1768646240234375, 0.1799573749303817, 0.1940740942955017, 0.1712604761123657, 0.1678344756364822, 0.1867324560880661, 0.1697429418563842, 0.1808433085680008, 0.1751444488763809, 0.1768262237310409, 0.1698057204484939, 0.1864504963159561, 0.1687090545892715, 0.1748561114072799, 0.1744592785835266, 0.1754336357116699, 0.158469095826149, 0.1850936412811279, 0.1525250524282455, 0.1627221852540969, 0.1680149435997009, 0.1784508675336837, 0.1615138500928878, 0.1570312976837158, 0.172780767083168, 0.1687889844179153, 0.1654838770627975, 0.16106878221035, 0.1517722159624099, 0.1524906456470489, 0.1471633464097976, 0.14986552298069, 0.1244173869490623, 0.1679435223340988, 0.1434918195009231, 0.1410511434078216, 0.154925987124443, 0.1561982035636901, 0.1245238780975341, 0.1560970991849899, 0.1521316915750503, 0.1422788947820663, 0.1503188461065292, 0.1574328541755676, 0.1385418176651001, 0.1412933021783828, 0.1407933086156845, 0.1418285369873047, 0.1501890867948532, 0.1324008852243423, 0.1335804313421249, 0.1447047591209411, 0.1513938456773758, 0.1292075365781784, 0.1515257805585861, 0.138117253780365, 0.1295312941074371, 0.1342765390872955, 0.1375548839569091, 0.1362212300300598, 0.1285768300294876, 0.1387552171945572, 0.1198151931166648, 0.1392679959535598, 0.1327263265848159, 0.1316578984260559, 0.1379358023405075, 0.1316295862197876, 0.1351355463266372, 0.14032843708992, 0.123186819255352, 0.121599793434143, 0.129424586892128, 0.1386119276285171, 0.14811871945858, 0.1257522702217102, 0.1348412930965423, 0.1214500069618225, 0.1287429332733154, 0.1315187066793441, 0.1236682757735252, 0.1199835315346717, 0.120448850095272, 0.1194836869835853, 0.1214043870568275, 0.1236557587981224, 0.1281876415014267, 0.1232728436589241, 0.1323972791433334, 0.1322460919618606, 0.1248860657215118, 0.135855570435524, 0.1149073466658592, 0.1341211497783661, 0.1368777602910995, 0.1324427127838134, 0.1268452256917953, 0.1367499977350235, 0.1287228912115097, 0.1209635734558105, 0.1091616079211235, 0.1169495955109596, 0.1259736567735672, 0.1140500605106353, 0.1084068045020103, 0.1140927299857139, 0.1299266666173935, 0.118393987417221, 0.1088567972183227, 0.1244335174560546, 0.1164445653557777, 0.1096822097897529, 0.1175383254885673, 0.1322338134050369, 0.1118937954306602, 0.1140978336334228, 0.1126588881015777, 0.123103342950344, 0.1136069074273109, 0.1235269531607627, 0.1233555898070335, 0.1260586678981781, 0.1091229990124702, 0.1097223386168479, 0.113213799893856, 0.1286387890577316, 0.1146202459931373, 0.1234955117106437, 0.1133502125740051, 0.123641550540924, 0.112626276910305, 0.1059836372733116, 0.1090194284915924, 0.1152816712856292, 0.1122361794114112, 0.1195002198219299, 0.1242459416389465, 0.1242724433541297, 0.1021691784262657, 0.1172976866364479, 0.1187169328331947, 0.129048466682434, 0.1180778816342353, 0.1182153820991516, 0.1112527623772621, 0.1213478073477745, 0.0957815870642662, 0.1072332337498664, 0.1131396517157554, 0.117248810827732, 0.1072377189993858, 0.1200804710388183, 0.1120630279183387]}",,,,,"[0.3960579037666321, 0.3794532418251037, 0.3910874724388122, 0.3786364197731018, 0.3832423686981201, 0.3952507674694061, 0.3795025050640106, 0.372617095708847, 0.3669440746307373, 0.3698857724666595, 0.3679266571998596, 0.3558322489261627, 0.3459488749504089, 0.3402032256126404, 0.3489575386047363, 0.338107168674469, 0.3573017418384552, 0.3448894321918487, 0.3447467684745788, 0.3373093903064728, 0.3419337272644043, 0.3296830952167511, 0.336841732263565, 0.3201338946819305, 0.3208297491073608, 0.3233743906021118, 0.3280375003814697, 0.3115516304969787, 0.3174373805522918, 0.3132779598236084, 0.3265644311904907, 0.306509405374527, 0.3102906346321106, 0.3019794225692749, 0.3045623898506164, 0.3167703151702881, 0.3112498819828033, 0.3037490844726562, 0.2984944581985473, 0.2864643931388855, 0.2943421304225921, 0.2929804027080536, 0.2905140817165375, 0.2896957397460937, 0.2958517074584961, 0.2845754027366638, 0.2843548953533172, 0.2765746116638183, 0.2826161384582519, 0.2853245139122009, 0.2694868743419647, 0.2695217728614807, 0.2822868525981903, 0.2698702216148376, 0.2756502032279968, 0.2760990560054779, 0.2688310146331787, 0.2716123759746551, 0.2785986661911011, 0.2626243233680725, 0.2533539533615112, 0.2638575732707977, 0.2610661685466766, 0.2707818150520324, 0.2704222798347473, 0.2480422854423523, 0.2553231120109558, 0.2600601017475128, 0.257882684469223, 0.2575916647911072, 0.2522450387477875, 0.2659199237823486, 0.2493122518062591, 0.2654528617858886, 0.2444995492696762, 0.2441469579935073, 0.2518379688262939, 0.2296862006187439, 0.2529460489749908, 0.2342071831226349, 0.2595077753067016, 0.2326921224594116, 0.2398146837949752, 0.239626944065094, 0.2449931800365448, 0.2406041622161865, 0.2431424409151077, 0.2448323965072631, 0.2428086847066879, 0.2430706322193145, 0.2426894456148147, 0.2526062726974487, 0.2400950491428375, 0.2378836572170257, 0.2368292361497879, 0.2383443415164947, 0.2350290268659591, 0.2378797531127929, 0.2389123737812042, 0.2448943108320236, 0.204973965883255, 0.2372823655605316, 0.2369276285171508, 0.2296357601881027, 0.2378382384777069, 0.2308330982923507, 0.2348940074443817, 0.2258147001266479, 0.2504824995994568, 0.2374467551708221, 0.2363104522228241, 0.2263491749763488, 0.2294900864362716, 0.2359381914138794, 0.219586044549942, 0.2225699424743652, 0.2309792637825012, 0.2321147322654724, 0.2469416260719299, 0.23264841735363, 0.2358678728342056, 0.2345765829086303, 0.2258812189102172, 0.222851425409317, 0.2248361408710479, 0.2163540124893188, 0.2271609604358673, 0.2238643020391464, 0.2170189917087555, 0.2171925902366638, 0.2108421921730041, 0.2220499515533447, 0.2194466888904571, 0.2186988294124603, 0.2357827723026275, 0.21877221763134, 0.2192913293838501, 0.232136383652687, 0.2327216863632202, 0.2400929927825927, 0.239162266254425, 0.229343295097351, 0.2302149683237075, 0.2263758778572082, 0.2268897444009781, 0.2247937321662902, 0.201952189207077, 0.2268459796905517, 0.2069800198078155, 0.2220278084278106, 0.2092873752117157, 0.2066361308097839, 0.2407675385475158, 0.247115358710289, 0.2154941260814666, 0.2107349336147308, 0.2140466570854187, 0.2382369935512542, 0.2293695211410522, 0.2186910510063171, 0.2332896888256073, 0.2242472469806671, 0.2122295200824737, 0.2341063171625137, 0.2071662545204162, 0.1989508718252182, 0.2068956196308136, 0.2033811807632446, 0.2324405908584594, 0.2123768776655197, 0.226248562335968, 0.2125320136547088, 0.2311870753765106, 0.227461963891983, 0.2127387821674347, 0.2043056786060333, 0.2333849668502807, 0.2120238244533538, 0.2308462262153625, 0.2159784138202667, 0.2218937575817108, 0.2260980606079101, 0.2391272783279419, 0.2380110621452331, 0.2342375814914703, 0.2358646988868713, 0.2304441332817077, 0.2194442152976989, 0.2422073632478714, 0.2162771075963974, 0.217345505952835, 0.2171783149242401, 0.2505592703819275, 0.2027764767408371, 0.2223276793956756, 0.2391700744628906, 0.233360007405281, 0.1803925931453704, 0.2263564318418502, 0.2058192193508148]",,,
