timestamp,iteration,metric,value,metadata
1760300594.174528,0,actor_loss,0.6082454919815063,
1760300594.174549,0,critic_loss,1.0266101360321045,
1760300594.174556,0,regret_loss,0.6990136504173279,
1760300594.174562,0,total_loss,2.333869218826294,
1760300594.174568,0,current_lambda,0.5011345744132996,
1760300594.174575,0,mean_regret,0.5126844644546509,
1760300594.174581,0,avg_regret_loss,0.06990136504173278,
1760300594.1745868,0,avg_policy_loss,0.06082454919815062,
1760300594.177472,1,actor_loss,0.6463301181793213,
1760300594.1774778,1,critic_loss,1.066171407699585,
1760300594.177508,1,regret_loss,0.6381553411483765,
1760300594.177514,1,total_loss,2.3506569862365723,
1760300594.177517,1,current_lambda,0.5009189248085022,
1760300594.17752,1,mean_regret,0.45554912090301514,
1760300594.177522,1,avg_regret_loss,0.12672676265239713,
1760300594.177526,1,avg_policy_loss,0.11937510609626767,
1760300594.181138,2,actor_loss,0.6351006627082825,
1760300594.1811469,2,critic_loss,1.5901812314987183,
1760300594.181151,2,regret_loss,0.46344316005706787,
1760300594.181154,2,total_loss,2.688724994659424,
1760300594.181175,2,current_lambda,0.49868133664131165,
1760300594.1811788,2,mean_regret,0.36699289083480835,
1760300594.181181,2,avg_regret_loss,0.16039840239286418,
1760300594.181184,2,avg_policy_loss,0.17094766175746914,
1760300594.18499,3,actor_loss,0.6796016693115234,
1760300594.185,3,critic_loss,0.6861511468887329,
1760300594.185003,3,regret_loss,0.5603642463684082,
1760300594.185009,3,total_loss,1.9261170625686646,
1760300594.1850119,3,current_lambda,0.49732279777526855,
1760300594.185015,3,mean_regret,0.38467663526535034,
1760300594.18503,3,avg_regret_loss,0.20039498679041856,
1760300594.1850328,3,avg_policy_loss,0.22181306251287458,
1760300594.1880991,4,actor_loss,0.6907629370689392,
1760300594.188127,4,critic_loss,1.70853853225708,
1760300594.18814,4,regret_loss,0.3624236583709717,
1760300594.1881459,4,total_loss,2.7617251873016357,
1760300594.188173,4,current_lambda,0.493486613035202,
1760300594.1881778,4,mean_regret,0.3220708966255188,
1760300594.188181,4,avg_regret_loss,0.2165978539484739,
1760300594.188184,4,avg_policy_loss,0.268708049968481,
1760300594.1921668,5,actor_loss,0.6486640572547913,
1760300594.1921751,5,critic_loss,0.9972367882728577,
1760300594.192178,5,regret_loss,0.28470492362976074,
1760300594.192181,5,total_loss,1.9306057691574097,
1760300594.192183,5,current_lambda,0.4895896315574646,
1760300594.192186,5,mean_regret,0.2560800611972809,
1760300594.1921878,5,avg_regret_loss,0.22340856091660258,
1760300594.192191,5,avg_policy_loss,0.30670365069711203,
1760300594.1953878,6,actor_loss,0.698650598526001,
1760300594.195395,6,critic_loss,1.0443639755249023,
1760300594.1954129,6,regret_loss,0.21476559340953827,
1760300594.195416,6,total_loss,1.957780122756958,
1760300594.1954188,6,current_lambda,0.48458564281463623,
1760300594.195421,6,mean_regret,0.24256785213947296,
1760300594.195424,6,avg_regret_loss,0.22254426416589615,
1760300594.195426,6,avg_policy_loss,0.34589834548000087,
1760300594.197938,7,actor_loss,0.6531700491905212,
1760300594.1979468,7,critic_loss,1.4636658430099487,
1760300594.19795,7,regret_loss,0.21608500182628632,
1760300594.197953,7,total_loss,2.332920789718628,
1760300594.197978,7,current_lambda,0.4806687533855438,
1760300594.1979809,7,mean_regret,0.220892995595932,
1760300594.197984,7,avg_regret_loss,0.22189833793193517,
1760300594.197987,7,avg_policy_loss,0.3766255158510529,
1760300594.20063,8,actor_loss,0.6766314506530762,
1760300594.2006369,8,critic_loss,1.4145467281341553,
1760300594.20064,8,regret_loss,0.1357380449771881,
1760300594.200643,8,total_loss,2.2269163131713867,
1760300594.200646,8,current_lambda,0.47585079073905945,
1760300594.200649,8,mean_regret,0.20859262347221375,
1760300594.2006662,8,avg_regret_loss,0.21328230863646047,
1760300594.200695,8,avg_policy_loss,0.4066261093312552,
1760300594.203149,9,actor_loss,0.7177324295043945,
1760300594.2031732,9,critic_loss,1.0426220893859863,
1760300594.20318,9,regret_loss,0.17039185762405396,
1760300594.203186,9,total_loss,1.93074631690979,
1760300594.203191,9,current_lambda,0.4714381992816925,
1760300594.203197,9,mean_regret,0.21674689650535583,
1760300594.203203,9,avg_regret_loss,0.20899326353521983,
1760300594.203209,9,avg_policy_loss,0.4377367413485691,
1760300594.207131,10,actor_loss,0.5835697054862976,
1760300594.207138,10,critic_loss,0.9602512121200562,
1760300594.2071419,10,regret_loss,0.09859652817249298,
1760300594.207145,10,total_loss,1.6424174308776855,
1760300594.207148,10,current_lambda,0.4682469666004181,
1760300594.20715,10,mean_regret,0.1894167810678482,
1760300594.2071528,10,avg_regret_loss,0.19795358999894713,
1760300594.207156,10,avg_policy_loss,0.452320037762342,
1760300594.209862,11,actor_loss,0.6377789378166199,
1760300594.2098691,11,critic_loss,1.10923171043396,
1760300594.209884,11,regret_loss,0.086295947432518,
1760300594.209887,11,total_loss,1.8333066701889038,
1760300594.209889,11,current_lambda,0.46454980969429016,
1760300594.209892,11,mean_regret,0.1916940063238144,
1760300594.209895,11,avg_regret_loss,0.18678782574230424,
1760300594.209897,11,avg_policy_loss,0.47086592776776975,
1760300594.212032,12,actor_loss,0.6732257604598999,
1760300594.2120361,12,critic_loss,1.3728368282318115,
1760300594.21204,12,regret_loss,0.08141714334487915,
1760300594.212043,12,total_loss,2.1274795532226562,
1760300594.2120562,12,current_lambda,0.46072468161582947,
1760300594.2120588,12,mean_regret,0.2002452313899994,
1760300594.212062,12,avg_regret_loss,0.17625075750256172,
1760300594.212065,12,avg_policy_loss,0.49110191103698275,
