run_id,config_hash,timestamp,start_time,end_time,game,traversal,method,seed,iterations,eval_every,params_count,flops_est,hidden_dims,network_type,optimizer_cfg,replay_cfg,update_cadence,python_version,openspiel_version,torch_version,commit_hash,platform_info,final_exploitability,final_nashconv,best_exploitability,best_nashconv,mean_value,steps_to_threshold,time_to_threshold,wall_clock_s,ev_vs_tabular_cfr,ev_vs_deep_cfr,ev_vs_sd_cfr,ev_std_error,diagnostics_coverage,gradient_norms_logged,advantage_stats_logged,policy_kl_logged,clipping_events_logged,timing_logged,bootstrap_ci_lower,bootstrap_ci_upper,confidence_level,holm_bonferroni_corrected,final_training_loss,training_convergence,nash_conv_spikes,avg_gradient_norm,memory_usage_mb,cpu_utilization,training_flops,evaluation_flops,deterministic_cudnn,random_seed_set,environment_frozen
kuhn_sd_cfr_seed_12,fa0cad45,2025-10-12T05:08:55.725037,2025-10-12T05:08:55.725064,2025-10-12T05:08:55.725065,kuhn_poker,external_sampling,sd_cfr,12,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.631327340648203,1.262654681296406,0.631327340648203,1.262654681296406,0.29743200500278,-1,-1.0,48.730684995651245,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_13,d73bcba9,2025-10-12T05:09:43.239346,2025-10-12T05:09:43.239375,2025-10-12T05:09:43.239376,kuhn_poker,external_sampling,sd_cfr,13,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.5707060046553101,1.14141200931062,0.5707060046553101,1.14141200931062,0.4657911058545677,-1,-1.0,47.48116993904114,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_14,cc06962a,2025-10-12T05:10:30.602695,2025-10-12T05:10:30.602720,2025-10-12T05:10:30.602721,kuhn_poker,external_sampling,sd_cfr,14,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583333333333332,0.9166666666666664,0.4583333333333332,0.9166666666666664,0.125,-1,-1.0,47.29381990432739,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_15,f3af963f,2025-10-12T05:11:18.523216,2025-10-12T05:11:18.523244,2025-10-12T05:11:18.523245,kuhn_poker,external_sampling,sd_cfr,15,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4832449794409679,0.9664899588819358,0.4832449794409679,0.9664899588819358,0.1434003135227854,-1,-1.0,47.895466804504395,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_16,808623d3,2025-10-12T05:12:07.465964,2025-10-12T05:12:07.465992,2025-10-12T05:12:07.465993,kuhn_poker,external_sampling,sd_cfr,16,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.6577656591911178,1.3155313183822357,0.6577656591911178,1.3155313183822357,0.2472836679309603,-1,-1.0,48.91039800643921,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_17,1b9d7a08,2025-10-12T05:12:55.638828,2025-10-12T05:12:55.638849,2025-10-12T05:12:55.638850,kuhn_poker,external_sampling,sd_cfr,17,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.356000267463,0.7120005349259999,0.356000267463,0.7120005349259999,-0.2161601477333989,-1,-1.0,48.140321016311646,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_18,c835bf98,2025-10-12T05:13:42.833041,2025-10-12T05:13:42.833072,2025-10-12T05:13:42.833074,kuhn_poker,external_sampling,sd_cfr,18,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.6357670617712835,1.271534123542567,0.6357670617712835,1.271534123542567,0.3680496296422132,-1,-1.0,47.16070389747619,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_sd_cfr_seed_19,e8fce488,2025-10-12T05:14:30.156376,2025-10-12T05:14:30.156397,2025-10-12T05:14:30.156398,kuhn_poker,external_sampling,sd_cfr,19,500,25,18436,36872,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583333333333332,0.9166666666666664,0.4583333333333332,0.9166666666666664,0.125,-1,-1.0,47.29128408432007,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,18436000,737440,False,True,True
kuhn_armac_seed_00,902187bd,2025-10-12T05:14:32.934497,2025-10-12T05:14:32.934521,2025-10-12T05:14:32.934522,kuhn_poker,external_sampling,armac,0,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583329918484327,0.9166659836968654,0.4583329918484327,0.9166659836968654,0.125000469386548,-1,-1.0,2.753756046295166,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_01,df10b35e,2025-10-12T05:14:35.648673,2025-10-12T05:14:35.648698,2025-10-12T05:14:35.648699,kuhn_poker,external_sampling,armac,1,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.458311692157706,0.916623384315412,0.458311692157706,0.916623384315412,0.1249485171532251,-1,-1.0,2.6828086376190186,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_02,999c84fb,2025-10-12T05:14:38.335989,2025-10-12T05:14:38.336014,2025-10-12T05:14:38.336015,kuhn_poker,external_sampling,armac,2,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583168883069217,0.9166337766138436,0.4583168883069217,0.9166337766138436,0.1249734495603328,-1,-1.0,2.657924175262451,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_03,a3540030,2025-10-12T05:14:41.079540,2025-10-12T05:14:41.079569,2025-10-12T05:14:41.079570,kuhn_poker,external_sampling,armac,3,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583589633062812,0.9167179266125624,0.4583589633062812,0.9167179266125624,0.1250147869188711,-1,-1.0,2.7138240337371826,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_04,a342ba5f,2025-10-12T05:14:43.778748,2025-10-12T05:14:43.778774,2025-10-12T05:14:43.778775,kuhn_poker,external_sampling,armac,4,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583187251822139,0.9166374503644278,0.4583187251822139,0.9166374503644278,0.1249969873875513,-1,-1.0,2.668215036392212,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_05,d40475a4,2025-10-12T05:14:46.519711,2025-10-12T05:14:46.519756,2025-10-12T05:14:46.519759,kuhn_poker,external_sampling,armac,5,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.458332361031231,0.916664722062462,0.458332361031231,0.916664722062462,0.125000367562686,-1,-1.0,2.6935009956359863,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_06,7e1ec010,2025-10-12T05:14:49.268815,2025-10-12T05:14:49.268838,2025-10-12T05:14:49.268839,kuhn_poker,external_sampling,armac,6,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583331979807563,0.9166663959615128,0.4583331979807563,0.9166663959615128,0.1250001651550173,-1,-1.0,2.711658000946045,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_07,64e96eac,2025-10-12T05:14:51.956926,2025-10-12T05:14:51.956950,2025-10-12T05:14:51.956951,kuhn_poker,external_sampling,armac,7,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4582057566656412,0.9164115133312823,0.4582057566656412,0.9164115133312823,0.1249857412805489,-1,-1.0,2.658982038497925,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_08,a50c71f7,2025-10-12T05:14:54.636141,2025-10-12T05:14:54.636167,2025-10-12T05:14:54.636168,kuhn_poker,external_sampling,armac,8,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583333283662798,0.9166666567325598,0.4583333283662798,0.9166666567325598,0.1250000422199554,-1,-1.0,2.6497011184692383,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_09,b1873c59,2025-10-12T05:14:57.365547,2025-10-12T05:14:57.365572,2025-10-12T05:14:57.365573,kuhn_poker,external_sampling,armac,9,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583334078391377,0.9166668156782752,0.4583334078391377,0.9166668156782752,0.1250000372529091,-1,-1.0,2.7001264095306396,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_10,a3723b9d,2025-10-12T05:15:00.069629,2025-10-12T05:15:00.069651,2025-10-12T05:15:00.069652,kuhn_poker,external_sampling,armac,10,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583346607779519,0.916669321555904,0.4583346607779519,0.916669321555904,0.1249985210596999,-1,-1.0,2.67329478263855,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_11,d12fa610,2025-10-12T05:15:02.760175,2025-10-12T05:15:02.760200,2025-10-12T05:15:02.760201,kuhn_poker,external_sampling,armac,11,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583330651123535,0.916666130224707,0.4583330651123535,0.916666130224707,0.125000334034488,-1,-1.0,2.661665916442871,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_12,898f66aa,2025-10-12T05:15:05.540548,2025-10-12T05:15:05.540571,2025-10-12T05:15:05.540572,kuhn_poker,external_sampling,armac,12,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583504212857153,0.9167008425714308,0.4583504212857153,0.9167008425714308,0.1250051672241757,-1,-1.0,2.7505228519439697,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_13,097da1fe,2025-10-12T05:15:08.228844,2025-10-12T05:15:08.228873,2025-10-12T05:15:08.228875,kuhn_poker,external_sampling,armac,13,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583187165709192,0.9166374331418384,0.4583187165709192,0.9166374331418384,0.1250090649217881,-1,-1.0,2.65772008895874,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_14,3955db42,2025-10-12T05:15:10.921027,2025-10-12T05:15:10.921054,2025-10-12T05:15:10.921055,kuhn_poker,external_sampling,armac,14,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583334016303232,0.9166668032606464,0.4583334016303232,0.9166668032606464,0.1249999950329493,-1,-1.0,2.661548137664795,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_15,836880e0,2025-10-12T05:15:13.663678,2025-10-12T05:15:13.663706,2025-10-12T05:15:13.663707,kuhn_poker,external_sampling,armac,15,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583328800896943,0.9166657601793886,0.4583328800896943,0.9166657601793886,0.1250003688036665,-1,-1.0,2.713679075241089,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_16,ec21e363,2025-10-12T05:15:16.374881,2025-10-12T05:15:16.374905,2025-10-12T05:15:16.374906,kuhn_poker,external_sampling,armac,16,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583334811031785,0.916666962206357,0.4583334811031785,0.916666962206357,0.1250003961224536,-1,-1.0,2.679921865463257,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_17,39b55b83,2025-10-12T05:15:19.116255,2025-10-12T05:15:19.116280,2025-10-12T05:15:19.116281,kuhn_poker,external_sampling,armac,17,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4582023768461355,0.916404753692271,0.4582023768461355,0.916404753692271,0.1249798335534512,-1,-1.0,2.7117462158203125,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_18,c42f730b,2025-10-12T05:15:21.865257,2025-10-12T05:15:21.865282,2025-10-12T05:15:21.865283,kuhn_poker,external_sampling,armac,18,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4582972276829438,0.9165944553658876,0.4582972276829438,0.9165944553658876,0.1252341825529072,-1,-1.0,2.717637777328491,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
kuhn_armac_seed_19,08b41a9c,2025-10-12T05:15:24.579800,2025-10-12T05:15:24.579828,2025-10-12T05:15:24.579829,kuhn_poker,external_sampling,armac,19,500,25,36807,73614,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},0.4583344509197857,0.9166689018395716,0.4583344509197857,0.9166689018395716,0.1249987930076894,-1,-1.0,2.683279275894165,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,36807000,1472280,False,True,True
leduc_deep_cfr_seed_00,f3be3eaa,2025-10-12T05:15:28.994305,2025-10-12T05:15:28.994336,2025-10-12T05:15:28.994337,leduc_poker,external_sampling,deep_cfr,0,200,20,41996,83992,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},2.373611111111111,4.747222222222222,2.373611111111111,4.747222222222222,-0.0781250000000001,-1,-1.0,4.3822221755981445,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,16798400,839920,False,True,True
leduc_deep_cfr_seed_01,c1617d32,2025-10-12T05:15:33.480746,2025-10-12T05:15:33.480774,2025-10-12T05:15:33.480775,leduc_poker,external_sampling,deep_cfr,1,200,20,41996,83992,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},2.373611111111111,4.747222222222222,2.373611111111111,4.747222222222222,-0.0781250000000001,-1,-1.0,4.458205223083496,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,16798400,839920,False,True,True
leduc_deep_cfr_seed_02,b7fac63b,2025-10-12T05:15:38.021377,2025-10-12T05:15:38.021401,2025-10-12T05:15:38.021403,leduc_poker,external_sampling,deep_cfr,2,200,20,41996,83992,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},2.373611111111111,4.747222222222222,2.373611111111111,4.747222222222222,-0.0781250000000001,-1,-1.0,4.512803077697754,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,16798400,839920,False,True,True
leduc_deep_cfr_seed_03,649e5c52,2025-10-12T05:15:42.538517,2025-10-12T05:15:42.538549,2025-10-12T05:15:42.538550,leduc_poker,external_sampling,deep_cfr,3,200,20,41996,83992,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},2.373611111111111,4.747222222222222,2.373611111111111,4.747222222222222,-0.0781250000000001,-1,-1.0,4.4905030727386475,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,16798400,839920,False,True,True
leduc_deep_cfr_seed_04,e9975416,2025-10-12T05:15:47.006147,2025-10-12T05:15:47.006196,2025-10-12T05:15:47.006202,leduc_poker,external_sampling,deep_cfr,4,200,20,41996,83992,"[64, 64]",mlp,"{'type': 'adam', 'lr': 0.001}",{'buffer_size': 10000},1,3.11.13,1.6.4,2.2.0,b63cc0514913b217946114fb7112b33bd3943ba3,{'platform': 'darwin'},2.373611111111111,4.747222222222222,2.373611111111111,4.747222222222222,-0.0781250000000001,-1,-1.0,4.440731763839722,0.0,0.0,0.0,0.0,"{'gradient_norms_logged': True, 'advantage_stats_logged': True, 'policy_kl_logged': True, 'clipping_events_logged': True, 'timing_logged': True}",True,True,True,True,True,0.0,0.0,0.95,False,0.0,True,0,0.0,0.0,0.0,16798400,839920,False,True,True
