run_id,game,policy,backend,device,iteration,exploitability,nash_conv,scheduler_loss
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,75,2.3745937080419894,4.749187416083979,-33.31282360526292
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,76,2.3746552673901293,4.749310534780259,-40.42791843180878
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,77,2.3748111897877573,4.749622379575515,-27.94368644326917
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,78,2.37488855237563,4.74977710475126,-27.608554730650482
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,79,2.3750187252696477,4.7500374505392955,-27.42963006137959
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,80,2.374985960985886,4.749971921971772,-39.59009355760485
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,81,2.3751088034889025,4.750217606977805,-56.138848989976395
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,82,2.375153140912018,4.750306281824036,-60.4099451336185
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,83,2.3752567393152884,4.750513478630577,-61.10956432477017
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,84,2.3753716723996248,4.7507433447992495,-48.790342340574746
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,85,2.3754752653786464,4.750950530757293,-48.88105367428945
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,86,2.3754930294004613,4.7509860588009225,-60.24225583946044
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,87,2.375597906101712,4.751195812203424,-70.0285558082585
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,88,2.3756660297697887,4.751332059539577,-65.63480039008773
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,89,2.375814519302172,4.751629038604344,-60.14596253286564
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,90,2.3759003835846926,4.751800767169385,-56.910236206978105
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,91,2.3760026572137942,4.7520053144275884,-58.62081401171552
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,92,2.376024157677887,4.752048315355774,-54.36933501343087
