timestamp,iteration,metric,value,metadata
1760300594.389001,13,regret_loss,0.04415396228432655,
1760300594.389003,13,total_loss,1.5022145509719849,
1760300594.3890061,13,current_lambda,0.1,
1760300594.389009,13,mean_regret,0.13265331089496613,
1760300594.389025,13,avg_regret_loss,0.05374203194305056,
1760300594.389028,13,avg_policy_loss,0.4982758795941656,
1760300594.393352,14,actor_loss,0.6376272439956665,
1760300594.39336,14,critic_loss,1.6048154830932617,
1760300594.393363,14,regret_loss,0.03727824613451958,
1760300594.393366,14,total_loss,2.2797207832336426,
1760300594.3933692,14,current_lambda,0.1,
1760300594.3933709,14,mean_regret,0.12503881752490997,
1760300594.393374,14,avg_regret_loss,0.05209565336219746,
1760300594.393376,14,avg_policy_loss,0.5122110160343156,
1760300594.397351,15,actor_loss,0.6541537642478943,
