game,policy,num_runs,mean_exploitability,ci95_exploitability,mean_nash_conv,ci95_nash_conv,mean_exploit_auc
leduc_poker,neural_tabular,31,2.4445054465120175,0.0389379161883495,4.889010893024035,0.077875832376699,1195.722882580767
leduc_poker,cfr,4,0.01181720325037413,0.0,0.02363440650074826,0.0,59.31419698143802
kuhn_poker,cfr,4,0.0009376166469928296,0.0,0.0018752332939856592,0.0,5.18907430542863
kuhn_poker,neural_tabular,30,0.30408361952609303,0.02837504225105768,0.6081672390521861,0.05675008450211536,152.90635308001356
